AircraftId,Date,Origin,Destination,DepartureAEST,ArrivalAEST
FD530,3/7/2022,Adelaide (ADL / YPAD),Whyalla (WYA / YWHA),6:24 am,6:33 am
FD602,3/7/2022,Leonora (LNO / YLEO),Kalgoorlie-Boulder (KGI / YPKG),7:59 am,8:53 am
FD456,3/7/2022,Goondiwindi (GOO / YGDI),Toowoomba (YTWB),8:24 am,9:08 am
FD456,3/7/2022,Brisbane (BNE / YBBN),Goondiwindi (GOO / YGDI),9:14 am,9:42 am
FD478,3/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),12:12 pm,12:40 pm
FD602,3/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Leonora (LNO / YLEO),3:01 pm,3:51 pm
FD478,3/7/2022,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),4:54 pm,5:29 pm
FD478,3/7/2022,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),6:10 pm,6:55 pm
FD416,3/7/2022,Normanton (YNTN),Mount Isa (ISA / YBMA),6:54 pm,8:03 pm
FD617,4/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),2:01 am,2:47 am
FD456,4/7/2022,Brisbane (BNE / YBBN),Roma (RMA / YROM),2:19 am,2:48 am
FD449,4/7/2022,Mackay (MKY / YBMK),Brisbane (BNE / YBBN),2:58 am,3:54 am
FD449,4/7/2022,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),6:48 am,7:32 am
FD478,4/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),8:31 am,9:58 am
FD602,4/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),9:00 am,9:47 am
FD416,4/7/2022,Mount Isa (ISA / YBMA),Winton (WIN / YWTN),9:24 am,10:27 am
FD416,4/7/2022,Winton (WIN / YWTN),Townsville (TSV / YBTL),9:51 am,1:04 pm
FD607,4/7/2022,Derby (DRB / YDBY),Darwin (DRW / YPDN),9:52 am,10:33 am
FD602,4/7/2022,Leinster (LER / YLST),Kalgoorlie-Boulder (KGI / YPKG),9:59 am,10:53 am
FD456,4/7/2022,Chinchilla (CCL / YCCA),Wellcamp Airport (WTB / YBWW),10:00 am,10:39 am
FD493,4/7/2022,Dirranbandi (DRN / YDBI),Wellcamp Airport (WTB / YBWW),10:11 am,10:52 am
FD849,4/7/2022,Alice Springs (ASP / YBAS),Papunya (YPAY),10:27 am,10:48 am
FD478,4/7/2022,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),11:27 am,12:12 pm
FD624J,4/7/2022,Broome (BME / YBRM),Karratha (KTA / YPKA),11:39 am,12:12 pm
FD617,4/7/2022,Wiluna (WUN / YWLU),Meekatharra (MKR / YMEK),11:46 am,2:31 pm
FD493,4/7/2022,Wellcamp Airport (WTB / YBWW),Charleville (CTL / YBCV),11:54 am,2:22 pm
FD602,4/7/2022,Warburton (YWBR),Leinster (LER / YLST),12:26 pm,2:46 pm
FD416,4/7/2022,Townsville (TSV / YBTL),Normanton (YNTN),12:56 pm,2:56 pm
FD416,4/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),1:08 pm,3:13 pm
FD478,4/7/2022,Bundaberg (BDB / YBUD),Rockhampton (ROK / YBRK),1:25 pm,2:01 pm
FD456,4/7/2022,Brisbane (BNE / YBBN),Chinchilla (CCL / YCCA),1:48 pm,2:15 pm
FD493,4/7/2022,Charleville (CTL / YBCV),Dirranbandi (DRN / YDBI),2:02 pm,2:41 pm
FD607,4/7/2022,Broome (BME / YBRM),Derby (DRB / YDBY),2:05 pm,2:37 pm
FD456,4/7/2022,Wellcamp Airport (WTB / YBWW),Brisbane (BNE / YBBN),2:11 pm,4:35 pm
FD617,4/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),2:46 pm,3:44 pm
FD530,4/7/2022,Whyalla (WYA / YWHA),Yorketown (YYOR),3:09 pm,5:51 pm
FD602,4/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Merredin (YMDN),3:44 pm,4:35 pm
FD596,4/7/2022,Port Lincoln (PLO / YPLC),Adelaide (ADL / YPAD),4:15 pm,5:32 pm
FD602,4/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Warburton (YWBR),4:16 pm,5:07 pm
FD449,4/7/2022,Rockhampton (ROK / YBRK),Rockhampton (ROK / YBRK),4:57 pm,6:25 pm
FD543,4/7/2022,Port Lincoln (PLO / YPLC),Adelaide (ADL / YPAD),5:09 pm,6:26 pm
FD596,4/7/2022,Adelaide (ADL / YPAD),Port Lincoln (PLO / YPLC),5:31 pm,5:43 pm
FD629,4/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),6:06 pm,6:53 pm
FD538,4/7/2022,Adelaide (ADL / YPAD),Port Lincoln (PLO / YPLC),6:32 pm,6:44 pm
FD478,4/7/2022,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),6:54 pm,7:29 pm
FD478,4/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),6:59 pm,7:27 pm
FD630J,4/7/2022,Jandakot (JAD / YPJT),Paraburdoo (YPBO),6:59 pm,7:47 pm
FD602,4/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Jandakot (JAD / YPJT),7:51 pm,8:42 pm
FD456,4/7/2022,Roma (RMA / YROM),Brisbane (BNE / YBBN),8:00 pm,9:30 pm
FD624J,4/7/2022,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),8:22 pm,9:13 pm
FD849,4/7/2022,Papunya (YPAY),Alice Springs (ASP / YBAS),8:31 pm,9:42 pm
FD449,4/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),8:45 pm,10:12 pm
FD449,4/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),9:02 pm,10:24 pm
FD630J,4/7/2022,Paraburdoo (YPBO),Jandakot (JAD / YPJT),9:03 pm,10:15 pm
FD849,4/7/2022,Kintore (YKNT),Papunya (YPAY),9:10 pm,10:03 pm
FD478,4/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),9:14 pm,9:42 pm
FD617,4/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),9:22 pm,10:10 pm
FD602,4/7/2022,Merredin (YMDN),Jandakot (JAD / YPJT),9:37 pm,10:36 pm
FD416,4/7/2022,Cloncurry (CNJ / YCCY),Townsville (TSV / YBTL),10:02 pm,10:42 pm
FD478,4/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),10:24 pm,10:59 pm
FD449,4/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),10:57 pm,11:27 pm
FD849,4/7/2022,Alice Springs (ASP / YBAS),Kintore (YKNT),11:00 pm,11:21 pm
FD530,4/7/2022,Yorketown (YYOR),Adelaide (ADL / YPAD),11:01 pm,2:21 am
FD456,4/7/2022,Toowoomba (YTWB),Brisbane (BNE / YBBN),11:57 pm,1:40 am
FD478,5/7/2022,Bundaberg (BDB / YBUD),Longreach (YLRE),12:28 am,1:04 am
FD478,5/7/2022,Longreach (YLRE),Roma (RMA / YROM),12:43 am,1:38 am
FD416,5/7/2022,Mount Isa (ISA / YBMA),Townsville (TSV / YBTL),12:59 am,2:04 am
FD629,5/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),1:19 am,2:17 am
FD596,5/7/2022,Mount Gambier (MGB / YMTG),Adelaide (ADL / YPAD),1:31 am,2:33 am
AM273,5/7/2022,Canberra (CBR / YSCB),Sydney (SYD / YSSY),1:56 am,2:33 am
FD416,5/7/2022,Normanton (YNTN),Mount Isa (ISA / YBMA),2:40 am,3:49 am
FD480,5/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),3:08 am,4:58 am
FD629,5/7/2022,Jandakot (JAD / YPJT),Ravensthorpe (RVT / YNRV),3:14 am,4:01 am
FD449,5/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),6:41 am,7:11 am
FD874,5/7/2022,Darwin (DRW / YPDN),Snake Bay (SNB / YSNK),7:36 am,8:16 am
FD449,5/7/2022,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),7:56 am,8:40 am
FD630J,5/7/2022,Broome (BME / YBRM),Jandakot (JAD / YPJT),8:11 am,8:45 am
FD629,5/7/2022,Jandakot (JAD / YPJT),Leinster (LER / YLST),8:39 am,9:27 am
FD493,5/7/2022,Charleville (CTL / YBCV),Jundah (JUN / YJDA),8:43 am,9:22 am
FD480,5/7/2022,Brisbane (BNE / YBBN),Townsville (TSV / YBTL),8:44 am,9:15 am
AM273,5/7/2022,Port Macquarie (PQQ / YPMQ),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),9:03 am,10:20 am
FD607,5/7/2022,Broome (BME / YBRM),Kununurra (KNX / YPKU),9:16 am,9:50 am
FD849,5/7/2022,Alice Springs (ASP / YBAS),Ayers Rock (AYQ / YAYE),9:20 am,9:41 am
FD211,5/7/2022,Lightning Ridge (LHG / YLRD),Dubbo (DBO / YSDU),9:32 am,10:26 am
FD480,5/7/2022,Mackay (MKY / YBMK),Townsville (TSV / YBTL),9:34 am,10:29 am
FD423,5/7/2022,Richmond (RCM / YRMD),Townsville (TSV / YBTL),9:38 am,11:00 am
FD425,5/7/2022,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),9:40 am,10:22 am
FD617,5/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),9:42 am,10:39 am
FD211,5/7/2022,Dubbo (DBO / YSDU),Lightning Ridge (LHG / YLRD),10:00 am,10:41 am
FD489,5/7/2022,Gladstone (GLT / YGLA),Rockhampton (ROK / YBRK),10:03 am,10:47 am
FD425,5/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),10:05 am,11:28 am
FD416,5/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),10:13 am,12:25 pm
FD629,5/7/2022,Ravensthorpe (RVT / YNRV),Jandakot (JAD / YPJT),10:22 am,11:43 am
FD248,5/7/2022,Broken Hill (BHQ / YBHI),Menindee (YMED),10:52 am,11:23 am
FD601,5/7/2022,Jandakot (JAD / YPJT),Narrogin (YNRG),10:52 am,11:38 am
FD416,5/7/2022,Mount Isa (ISA / YBMA),Normanton (YNTN),10:54 am,11:57 am
FD602,5/7/2022,Merredin (YMDN),Jandakot (JAD / YPJT),11:20 am,12:19 pm
FD629,5/7/2022,Wiluna (WUN / YWLU),Meekatharra (MKR / YMEK),11:26 am,2:13 pm
FD456,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:34 am,1:02 pm
FD278,5/7/2022,Ivanhoe (YIVO),Broken Hill (BHQ / YBHI),11:36 am,12:22 pm
FD609,5/7/2022,Lagrange Bay (YLGB),Broome (BME / YBRM),11:38 am,12:32 pm
FD456,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:38 am,1:05 pm
AM273,5/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Sydney (SYD / YSSY),11:57 am,1:03 pm
FD624J,5/7/2022,Broome (BME / YBRM),Port Hedland (PHE / YPPD),12:06 pm,12:38 pm
FD624J,5/7/2022,Port Hedland (PHE / YPPD),Jandakot (JAD / YPJT),12:18 pm,1:34 pm
AM273,5/7/2022,Sydney (SYD / YSSY),Port Macquarie (PQQ / YPMQ),12:33 pm,2:09 pm
FD602,5/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),12:48 pm,1:35 pm
FD609,5/7/2022,Broome (BME / YBRM),Derby (DRB / YDBY),12:54 pm,1:26 pm
FD480,5/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),12:57 pm,2:47 pm
FD449,5/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:04 pm,1:35 pm
FD480,5/7/2022,Mackay (MKY / YBMK),Brisbane (BNE / YBBN),1:11 pm,2:07 pm
FD629,5/7/2022,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),1:13 pm,1:56 pm
FD607,5/7/2022,Darwin (DRW / YPDN),Broome (BME / YBRM),1:53 pm,2:34 pm
FD489,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),1:57 pm,3:19 pm
FD248,5/7/2022,White Cliffs (YWHC),Broken Hill (BHQ / YBHI),2:12 pm,4:43 pm
FD619,5/7/2022,Geraldton (GET / YGEL),Meekatharra (MKR / YMEK),2:51 pm,3:34 pm
FD596,5/7/2022,Adelaide (ADL / YPAD),Mount Gambier (MGB / YMTG),3:01 pm,3:18 pm
FD602,5/7/2022,Leonora (LNO / YLEO),Kalgoorlie-Boulder (KGI / YPKG),3:10 pm,4:04 pm
FD602,5/7/2022,Laverton (LVO / YLTN),Leonora (LNO / YLEO),3:13 pm,4:07 pm
FD609,5/7/2022,Broome (BME / YBRM),Halls Creek (HCQ / YHLC),3:16 pm,3:49 pm
FD617,5/7/2022,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),3:18 pm,4:26 pm
FD630J,5/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),3:34 pm,4:23 pm
FD416,5/7/2022,Normanton (YNTN),Mount Isa (ISA / YBMA),3:35 pm,4:44 pm
FD849,5/7/2022,Papunya (YPAY),Alice Springs (ASP / YBAS),3:44 pm,4:55 pm
FD456,5/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),3:50 pm,4:20 pm
FD478,5/7/2022,Roma (RMA / YROM),Brisbane (BNE / YBBN),3:51 pm,5:21 pm
FD849,5/7/2022,Adelaide (ADL / YPAD),Alice Springs (ASP / YBAS),3:55 pm,4:14 pm
FD416,5/7/2022,Mount Isa (ISA / YBMA),Birdsville (BVI / YBDV),3:57 pm,5:01 pm
FD596,5/7/2022,Mount Gambier (MGB / YMTG),Adelaide (ADL / YPAD),4:12 pm,5:14 pm
FD629,5/7/2022,Leinster (LER / YLST),Wiluna (WUN / YWLU),4:14 pm,5:08 pm
FD278,5/7/2022,Broken Hill (BHQ / YBHI),Ivanhoe (YIVO),4:18 pm,4:49 pm
FD874,5/7/2022,Kalkgurung (KFG / YKKG),Darwin (DRW / YPDN),4:30 pm,5:21 pm
FD874,5/7/2022,Darwin (DRW / YPDN),Kalkgurung (KFG / YKKG),4:39 pm,5:19 pm
FD602,5/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Esperance (EPR / YESP),4:40 pm,5:31 pm
AM273,5/7/2022,Sydney (SYD / YSSY),Canberra (CBR / YSCB),4:40 pm,6:14 pm
FD609,5/7/2022,Derby (DRB / YDBY),Lagrange Bay (YLGB),4:44 pm,5:25 pm
FD601,5/7/2022,Narrogin (YNRG),Jandakot (JAD / YPJT),5:02 pm,6:08 pm
FD849,5/7/2022,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),5:10 pm,5:30 pm
FD849,5/7/2022,Alice Springs (ASP / YBAS),Adelaide (ADL / YPAD),5:15 pm,5:38 pm
FD619,5/7/2022,Shark Bay (MJK / YSHK),Geraldton (GET / YGEL),5:30 pm,7:02 pm
FD456,5/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),5:46 pm,6:16 pm
FD596,5/7/2022,Adelaide (ADL / YPAD),Millicent (MLR / YMCT),5:47 pm,6:03 pm
FD538,5/7/2022,Port Lincoln (PLO / YPLC),Adelaide (ADL / YPAD),5:59 pm,7:16 pm
FD489,5/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),6:18 pm,6:48 pm
FD607,5/7/2022,Mount Barnet (YBAN),Broome (BME / YBRM),6:33 pm,7:34 pm
FD602,5/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Merredin (YMDN),6:58 pm,7:49 pm
FD619,5/7/2022,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),6:58 pm,7:55 pm
FD423,5/7/2022,Townsville (TSV / YBTL),Richmond (RCM / YRMD),7:03 pm,8:59 pm
FD596,5/7/2022,Adelaide (ADL / YPAD),Port Lincoln (PLO / YPLC),7:14 pm,7:28 pm
FD624J,5/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),7:21 pm,8:10 pm
FD425,5/7/2022,Brisbane (BNE / YBBN),Emerald (EMD / YEML),7:29 pm,7:59 pm
FD478,5/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),7:32 pm,8:00 pm
FD416,5/7/2022,Birdsville (BVI / YBDV),Bedourie (BEU / YBIE),7:34 pm,7:57 pm
FD543,5/7/2022,Adelaide (ADL / YPAD),Port Augusta (PUG / YPAG),7:39 pm,7:52 pm
FD602,5/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Laverton (LVO / YLTN),8:22 pm,9:12 pm
FD596,5/7/2022,Millicent (MLR / YMCT),Mount Gambier (MGB / YMTG),8:30 pm,9:29 pm
FD480,5/7/2022,Townsville (TSV / YBTL),Hughenden (HGD / YHUG),8:51 pm,10:46 pm
FD489,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:11 pm,10:38 pm
FD607,5/7/2022,Broome (BME / YBRM),Mount Barnet (YBAN),9:14 pm,9:47 pm
FD248,5/7/2022,Menindee (YMED),White Cliffs (YWHC),9:26 pm,10:24 pm
FD874,5/7/2022,Garden Point (GPN / YGPT),Darwin (DRW / YPDN),9:40 pm,10:23 pm
FD602,5/7/2022,Esperance (EPR / YESP),Kalgoorlie-Boulder (KGI / YPKG),9:45 pm,10:28 pm
FD416,5/7/2022,Bedourie (BEU / YBIE),Mount Isa (ISA / YBMA),10:10 pm,10:33 pm
FD609,5/7/2022,Halls Creek (HCQ / YHLC),Broome (BME / YBRM),10:20 pm,11:04 pm
FD874,5/7/2022,Snake Bay (SNB / YSNK),Garden Point (GPN / YGPT),10:32 pm,12:05 am
FD425,5/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),10:38 pm,11:14 pm
FD449,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),10:51 pm,12:13 am
FD478,5/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),11:28 pm,11:56 pm
FD489,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),12:05 am,1:33 am
FD423,6/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),12:17 am,2:22 am
FD478,6/7/2022,Hervey Bay (HVB / YHBA),Rockhampton (ROK / YBRK),1:02 am,1:47 am
FD849,6/7/2022,Alice Springs (ASP / YBAS),Adelaide (ADL / YPAD),1:15 am,1:38 am
FD856,6/7/2022,Adelaide (ADL / YPAD),Alice Springs (ASP / YBAS),1:18 am,1:38 am
FD478,6/7/2022,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),1:56 am,2:22 am
FD617,6/7/2022,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),2:07 am,2:45 am
FD602,6/7/2022,Warburton (YWBR),Blackstone Range (YBSR),5:26 am,7:46 am
FD624J,6/7/2022,Kununurra (KNX / YPKU),Jandakot (JAD / YPJT),5:39 am,6:33 am
FD543,6/7/2022,Glendambo (YGLD),Kingoonya (YKGA),7:41 am,8:25 am
FD480,6/7/2022,Hughenden (HGD / YHUG),Townsville (TSV / YBTL),7:48 am,8:34 am
FD617,6/7/2022,Jurien Bay (YJUR),Jandakot (JAD / YPJT),7:53 am,8:42 am
FD425,6/7/2022,Monto (YMTO),Bundaberg (BDB / YBUD),8:48 am,9:48 am
FD624J,6/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),9:08 am,9:57 am
FD607,6/7/2022,Broome (BME / YBRM),Halls Creek (HCQ / YHLC),9:11 am,9:44 am
FD456,6/7/2022,Wellcamp Airport (WTB / YBWW),Brisbane (BNE / YBBN),9:17 am,11:42 am
AM273,6/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Sydney (SYD / YSSY),9:23 am,10:30 am
FD211,6/7/2022,Bourke (BRK / YBKE),Dubbo (DBO / YSDU),9:51 am,10:16 am
FD617,6/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),10:02 am,10:50 am
FD607,6/7/2022,Halls Creek (HCQ / YHLC),One Arm Point (YOAP),10:05 am,10:49 am
FD480,6/7/2022,Townsville (TSV / YBTL),Winton (WIN / YWTN),10:06 am,12:04 pm
FD608,6/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),10:07 am,10:55 am
FD601,6/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Narrogin (YNRG),10:22 am,11:13 am
FD423,6/7/2022,Hughenden (HGD / YHUG),Townsville (TSV / YBTL),10:26 am,11:12 am
FD602,6/7/2022,Leonora (LNO / YLEO),Kalgoorlie-Boulder (KGI / YPKG),10:36 am,11:30 am
FD478,6/7/2022,Bundaberg (BDB / YBUD),Emerald (EMD / YEML),10:42 am,11:18 am
FD480,6/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),11:04 am,12:57 pm
FD480,6/7/2022,Winton (WIN / YWTN),Townsville (TSV / YBTL),11:07 am,2:16 pm
FD596,6/7/2022,Coober Pedy (CPD / YCBP),Adelaide (ADL / YPAD),11:27 am,12:07 pm
FD617,6/7/2022,Jandakot (JAD / YPJT),Wyalkatchem (YWKM),11:44 am,12:30 pm
FD543,6/7/2022,Bulgunnia (YBUL),William Creek (YWMC),11:51 am,12:26 pm
FD617,6/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),11:59 am,12:57 pm
AM273,6/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),12:05 pm,1:43 pm
FD602,6/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Warburton (YWBR),12:07 pm,12:58 pm
FD543,6/7/2022,Kingoonya (YKGA),Bulgunnia (YBUL),12:32 pm,1:24 pm
FD619,6/7/2022,Meekatharra (MKR / YMEK),Carnarvon (CVQ / YCAR),12:35 pm,1:33 pm
FD467,6/7/2022,Brisbane (BNE / YBBN),Emerald (EMD / YEML),12:56 pm,1:26 pm
FD456,6/7/2022,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),1:10 pm,1:55 pm
FD478,6/7/2022,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),1:25 pm,2:07 pm
FD602,6/7/2022,Blackstone Range (YBSR),Leonora (LNO / YLEO),1:59 pm,2:23 pm
FD478,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),1:59 pm,3:27 pm
FD480,6/7/2022,Cairns (CNS / YBCS),Townsville (TSV / YBTL),2:03 pm,2:39 pm
FD425,6/7/2022,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),2:25 pm,3:10 pm
FD456,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),2:41 pm,4:09 pm
FD493,6/7/2022,Windorah (WNR / YWDH),Birdsville (BVI / YBDV),2:41 pm,5:38 pm
FD617,6/7/2022,Wyalkatchem (YWKM),Jandakot (JAD / YPJT),2:46 pm,6:03 pm
FD543,6/7/2022,Port Augusta (PUG / YPAG),Glendambo (YGLD),2:47 pm,4:00 pm
AM273,6/7/2022,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Sydney (SYD / YSSY),2:56 pm,4:03 pm
FD213,6/7/2022,Dubbo (DBO / YSDU),Broken Hill (BHQ / YBHI),3:03 pm,3:45 pm
FD608,6/7/2022,Kalgoorlie-Boulder (KGI / YPKG),Jandakot (JAD / YPJT),3:26 pm,4:17 pm
FD449,6/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),3:27 pm,3:56 pm
FD856,6/7/2022,Alice Springs (ASP / YBAS),Adelaide (ADL / YPAD),3:35 pm,3:58 pm
FD456,6/7/2022,Goondiwindi (GOO / YGDI),Saint George (SGO / YSGE),3:40 pm,4:24 pm
FD425,6/7/2022,Brisbane (BNE / YBBN),Monto (YMTO),3:49 pm,4:17 pm
FD596,6/7/2022,Adelaide (ADL / YPAD),Coober Pedy (CPD / YCBP),3:55 pm,4:14 pm
FD425,6/7/2022,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),3:55 pm,4:31 pm
FD456,6/7/2022,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),4:12 pm,4:38 pm
FD874,6/7/2022,Snake Bay (SNB / YSNK),Darwin (DRW / YPDN),4:12 pm,5:45 pm
FD489,6/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),4:25 pm,5:50 pm
FD596,6/7/2022,Adelaide (ADL / YPAD),Kadina (YKDI),4:32 pm,4:32 pm
FD456,6/7/2022,Saint George (SGO / YSGE),Wellcamp Airport (WTB / YBWW),4:55 pm,6:26 pm
AM273,6/7/2022,Merimbula (MIM / YMER),Sydney (SYD / YSSY),5:08 pm,6:06 pm
FD211,6/7/2022,Dubbo (DBO / YSDU),Bourke (BRK / YBKE),5:20 pm,6:01 pm
FD624J,6/7/2022,Broome (BME / YBRM),Fitzroy Crossing (FIZ / YFTZ),5:22 pm,5:54 pm
FD607,6/7/2022,Kununurra (KNX / YPKU),Broome (BME / YBRM),5:26 pm,6:20 pm
AM273,6/7/2022,Sydney (SYD / YSSY),Merimbula (MIM / YMER),5:37 pm,7:12 pm
FD596,6/7/2022,Port Lincoln (PLO / YPLC),Adelaide (ADL / YPAD),5:41 pm,6:57 pm
FD874,6/7/2022,Darwin (DRW / YPDN),Snake Bay (SNB / YSNK),5:46 pm,6:26 pm
FD607,6/7/2022,Broome (BME / YBRM),Broome (BME / YBRM),5:54 pm,6:26 pm
FD607,6/7/2022,One Arm Point (YOAP),Broome (BME / YBRM),5:55 pm,7:05 pm
FD630J,6/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),6:13 pm,7:00 pm
FD601,6/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),6:41 pm,7:28 pm
FD596,6/7/2022,Adelaide (ADL / YPAD),Renmark (RMK / YREN),6:55 pm,7:03 pm
FD416,6/7/2022,Osborne Mine (YOSB),Mount Isa (ISA / YBMA),7:00 pm,8:11 pm
FD456,6/7/2022,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),7:04 pm,7:33 pm
FD456,6/7/2022,Brisbane (BNE / YBBN),Goondiwindi (GOO / YGDI),7:18 pm,7:47 pm
FD489,6/7/2022,Brisbane (BNE / YBBN),Blackwater (BLT / YBTR),7:23 pm,7:53 pm
FD423,6/7/2022,Mount Isa (ISA / YBMA),Hughenden (HGD / YHUG),7:31 pm,8:35 pm
AM273,6/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),7:37 pm,9:15 pm
FD467,6/7/2022,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),7:42 pm,8:24 pm
FD619,6/7/2022,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),7:56 pm,8:34 pm
FD425,6/7/2022,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),8:07 pm,8:34 pm
FD624J,6/7/2022,Fitzroy Crossing (FIZ / YFTZ),Kununurra (KNX / YPKU),8:07 pm,8:50 pm
FD478,6/7/2022,Monto (YMTO),Bundaberg (BDB / YBUD),8:12 pm,9:12 pm
FD489,6/7/2022,Mackay (MKY / YBMK),Rockhampton (ROK / YBRK),8:19 pm,9:14 pm
FD449,6/7/2022,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),8:20 pm,9:04 pm
FD416,6/7/2022,Mount Isa (ISA / YBMA),Osborne Mine (YOSB),8:28 pm,9:31 pm
